symbol,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
DAP,1284,-0.06,0.1,-0.6,0.27,0.14
TRAK2,1470,-0.07,0.11,-0.6,0.27,0.14
ATXN7L1,312,-0.07,0.12,-0.6,0.27,0.14
AASDH,272,-0.06,0.1,-0.6,0.27,0.14
PEX26,585,0.1,0.17,0.6,0.27,0.14
MYO1E,234,-0.15,0.25,-0.6,0.27,0.14
CRLF3,2555,0.07,0.12,0.6,0.27,0.14
BAZ1A.AS1,106,-0.11,0.17,-0.6,0.27,0.14
EEF2K,242,-0.08,0.14,-0.6,0.27,0.14
PDE4B,1118,0.12,0.2,0.6,0.27,0.14
WDR20,356,-0.08,0.13,-0.6,0.27,0.14
RPL23AP7.1,350,-0.27,0.45,-0.6,0.27,0.14
TSPAN14,2754,-0.07,0.11,-0.6,0.27,0.14
ZNF514,157,-0.13,0.21,-0.6,0.27,0.14
ZNF480,313,0.09,0.15,0.6,0.27,0.14
TCOF1,434,-0.1,0.17,-0.6,0.27,0.14
NAPA,1291,-0.05,0.09,-0.6,0.26,0.14
DBP,332,0.07,0.12,0.6,0.26,0.14
ZNF749,116,0.25,0.41,0.6,0.26,0.14
BRI3,1537,-0.13,0.21,-0.6,0.26,0.14
PDK2,284,0.06,0.1,0.6,0.26,0.14
IFT74,141,-0.08,0.13,-0.6,0.26,0.14
NANP,79,-0.11,0.17,-0.6,0.26,0.14
ASB7,610,0.05,0.08,0.6,0.26,0.14
HGH1,168,0.07,0.11,0.6,0.26,0.14
ARPC1A,744,0.09,0.14,0.6,0.26,0.14
STAG2,4411,-0.06,0.1,-0.6,0.26,0.14
ZBED1,469,-0.27,0.44,-0.6,0.26,0.14
QSOX2,292,-0.13,0.22,-0.6,0.26,0.14
IKZF5,591,-0.08,0.13,-0.6,0.26,0.14
ZNF212,231,-0.06,0.1,-0.6,0.26,0.14
SELL,21515,-0.1,0.17,-0.6,0.26,0.14
TCTA,487,-0.06,0.1,-0.6,0.26,0.14
RPAP1,181,-0.1,0.16,-0.6,0.26,0.14
TP53BP1,371,-0.09,0.15,-0.6,0.26,0.14
BTD,383,0.06,0.11,0.6,0.26,0.14
HSPH1,1336,0.08,0.14,0.6,0.26,0.14
UBE2Q1,1428,-0.03,0.05,-0.6,0.26,0.14
RNF214,285,-0.09,0.16,-0.6,0.26,0.14
EWSR1,3223,-0.04,0.07,-0.6,0.26,0.14
TOX4,1444,-0.06,0.1,-0.6,0.26,0.14
SMAD3,1019,-0.07,0.11,-0.6,0.26,0.14
VDAC2,1776,0.04,0.06,0.6,0.26,0.14
DDX60L,1255,-0.14,0.24,-0.6,0.26,0.14
ZC3H12D,178,-0.18,0.29,-0.6,0.26,0.14
SF3A3,1900,0.06,0.1,0.6,0.26,0.14
DUSP12,307,0.05,0.08,0.6,0.26,0.14
SSBP2,571,-0.07,0.12,-0.6,0.26,0.14
RNF41,1149,0.06,0.11,0.6,0.26,0.14
ZNF200,270,-0.09,0.15,-0.6,0.26,0.14
SNX5,1718,0.04,0.06,0.6,0.26,0.14
CALML4,291,-0.15,0.25,-0.6,0.26,0.14
MORF4L1P1,399,0.07,0.11,0.6,0.26,0.14
PRR14,450,-0.1,0.16,-0.6,0.26,0.14
FBP1,665,-0.13,0.22,-0.6,0.26,0.14
ZNF737,310,-0.14,0.24,-0.6,0.26,0.14
SNHG9,268,0.12,0.21,0.6,0.26,0.14
EMC10,1552,0.05,0.08,0.6,0.26,0.14
XRRA1,216,-0.14,0.24,-0.6,0.26,0.14
CLEC11A,70,-0.15,0.25,-0.6,0.26,0.14
TRAF3,655,-0.07,0.11,-0.6,0.26,0.14
GPR183,1758,0.14,0.23,0.6,0.26,0.14
CAPN7,605,-0.05,0.09,-0.6,0.26,0.14
OGFOD3,264,0.07,0.12,0.6,0.26,0.14
HNRNPA1L2,104,0.12,0.2,0.6,0.26,0.14
ABO,52,0.4,0.67,0.6,0.26,0.14
CHURC1.FNTB,29,0.7,1.18,0.6,0.26,0.14
TMEM45B,74,0.21,0.35,0.6,0.26,0.14
ZNF441,133,-0.14,0.23,-0.6,0.26,0.14
MT.ATP8,44055,-0.3,0.5,-0.6,0.26,0.14
COL19A1,70,0.3,0.5,0.6,0.26,0.14
SAP30,240,-0.13,0.22,-0.6,0.26,0.14
ACSL3,799,0.06,0.1,0.6,0.26,0.14
CFAP298.TCP10L,110,0.23,0.39,0.6,0.26,0.14
CCDC86,182,-0.07,0.12,-0.6,0.26,0.14
ENOSF1,130,-0.16,0.27,-0.6,0.26,0.14
SF3B4,873,-0.04,0.08,-0.6,0.26,0.14
SLC2A6,388,-0.13,0.22,-0.6,0.26,0.14
PCGF5,3101,-0.05,0.08,-0.6,0.26,0.14
ZNF583,154,0.09,0.15,0.6,0.26,0.14
NOA1,687,0.05,0.08,0.6,0.26,0.14
SBDSP1.1,337,0.07,0.13,0.6,0.26,0.14
NOMO3,651,-0.14,0.24,-0.6,0.26,0.14
SLC35F5,442,-0.08,0.13,-0.6,0.26,0.14
BTN2A2,334,-0.09,0.15,-0.6,0.26,0.14
TRAPPC12,452,-0.1,0.18,-0.6,0.26,0.14
ZNF276,626,-0.13,0.22,-0.6,0.26,0.14
PPP1R15A,1382,-0.14,0.24,-0.6,0.26,0.14
TPGS2,619,0.06,0.1,0.6,0.26,0.14
MACROD2,169,0.34,0.57,0.6,0.26,0.14
REEP4,243,-0.11,0.19,-0.6,0.25,0.14
ABCD3,719,0.07,0.11,0.6,0.25,0.14
ZBTB5,252,-0.08,0.13,-0.6,0.25,0.14
MMAA,177,0.08,0.14,0.6,0.25,0.14
PJA1,411,0.1,0.17,0.6,0.25,0.14
SCPEP1,2708,-0.13,0.22,-0.6,0.25,0.14
ELAPOR2,98,0.19,0.32,0.6,0.25,0.14
PHF10,1075,0.05,0.08,0.6,0.25,0.14
RETREG1,532,0.11,0.19,0.6,0.25,0.14
SLC16A1,408,0.1,0.16,0.6,0.25,0.14
AUP1,1382,-0.09,0.15,-0.6,0.25,0.14
LRP8,86,-0.14,0.24,-0.6,0.25,0.14
BCL2,3845,0.15,0.25,0.6,0.25,0.14
ACTA2,92,0.18,0.31,0.6,0.25,0.14
UBE2D1,1000,-0.13,0.22,-0.6,0.25,0.14
LINC01504,97,-0.17,0.29,-0.6,0.25,0.14
WARS1,6039,-0.13,0.22,-0.6,0.25,0.14
SPTSSA,840,-0.13,0.22,-0.6,0.25,0.14
LCMT2,158,0.14,0.23,0.6,0.25,0.14
ENDOD1,798,-0.12,0.21,-0.6,0.25,0.14
SLC46A1,110,-0.16,0.27,-0.6,0.25,0.14
FGFBP2,1582,0.21,0.37,0.6,0.25,0.14
VILL,189,-0.11,0.19,-0.6,0.25,0.14
RB1,1650,-0.07,0.12,-0.6,0.25,0.14
NCK2,1630,-0.09,0.16,-0.6,0.25,0.14
CHKA,110,-0.11,0.19,-0.6,0.25,0.14
FRMD8,592,-0.04,0.06,-0.6,0.25,0.14
METTL15,213,0.09,0.15,0.6,0.25,0.14
AP3S2,726,-0.08,0.14,-0.6,0.25,0.14
P2RY12,249,-0.22,0.38,-0.6,0.25,0.14
XYLT2,186,-0.08,0.14,-0.6,0.25,0.14
DAZAP1,1300,-0.05,0.09,-0.6,0.25,0.14
VAC14,323,0.08,0.13,0.6,0.25,0.14
RABGEF1,552,0.07,0.12,0.6,0.25,0.14
AMDHD2,133,-0.11,0.2,-0.6,0.25,0.14
CMPK1,6205,0.06,0.11,0.6,0.25,0.14
MAPDA,89,0.12,0.21,0.6,0.25,0.14
ASB8,810,-0.05,0.09,-0.6,0.25,0.14
RGPD5,130,-0.25,0.43,-0.6,0.25,0.13
SLC25A37,541,0.2,0.35,0.6,0.25,0.13
ABI2,488,-0.07,0.12,-0.6,0.25,0.13
PKN1,2530,-0.05,0.09,-0.6,0.25,0.13
HLA.L.1,69,0.38,0.65,0.6,0.25,0.13
FLT3,303,-0.19,0.33,-0.6,0.25,0.13
NEDD1,562,-0.08,0.14,-0.6,0.25,0.13
TPRG1L,1241,0.06,0.1,0.6,0.25,0.13
MPRIP,1438,0.07,0.12,0.6,0.25,0.13
USP53,371,-0.16,0.27,-0.6,0.25,0.13
HSPA13,968,0.1,0.17,0.6,0.25,0.13
ZNF708,309,-0.1,0.17,-0.6,0.25,0.13
SEMA4B,505,-0.1,0.17,-0.6,0.25,0.13
TIPARP.AS1,78,0.13,0.22,0.6,0.25,0.13
USP9Y,498,0.68,1.18,0.6,0.25,0.13
SNAP47,295,0.05,0.08,0.6,0.25,0.13
APBB1IP,2678,-0.05,0.08,-0.6,0.25,0.13
SPN,4149,0.08,0.14,0.6,0.25,0.13
POM121,1004,-0.08,0.13,-0.6,0.25,0.13
PAM,470,-0.11,0.19,-0.6,0.25,0.13
ZNF273,163,0.12,0.2,0.6,0.25,0.13
GET1,291,-0.13,0.23,-0.6,0.25,0.13
ZNF10,117,0.11,0.19,0.6,0.25,0.13
TMBIM6,15333,0.05,0.09,0.6,0.25,0.13
TWF1,602,0.05,0.09,0.6,0.25,0.13
FBXL3,2358,0.08,0.14,0.6,0.25,0.13
PNPLA6,1042,-0.11,0.18,-0.6,0.25,0.13
CEP97,182,0.09,0.16,0.6,0.25,0.13
RNFT1,437,-0.08,0.15,-0.6,0.25,0.13
TRBV20.1,281,0.15,0.26,0.6,0.25,0.13
TCAF2,260,-0.1,0.17,-0.6,0.25,0.13
MT.CO2,336423,-0.31,0.55,-0.6,0.25,0.13
ARID5B,632,0.1,0.17,0.6,0.25,0.13
SLX1A,420,0.22,0.38,0.6,0.25,0.13
ZRANB2,1292,-0.07,0.12,-0.6,0.25,0.13
LMNB2,369,-0.06,0.11,-0.6,0.25,0.13
DNAJA4,280,-0.08,0.14,-0.6,0.25,0.13
CBX8,63,-0.15,0.27,-0.6,0.25,0.13
TMEM205,377,-0.08,0.15,-0.6,0.25,0.13
CITED2,1500,-0.08,0.14,-0.6,0.25,0.13
ELMO1,902,-0.04,0.08,-0.6,0.25,0.13
SPG21,2131,-0.06,0.1,-0.6,0.25,0.13
ZNF426,251,-0.08,0.14,-0.6,0.25,0.13
UBE2H,1729,-0.07,0.13,-0.6,0.25,0.13
CA11,80,0.12,0.21,0.6,0.25,0.13
P2RY8,1888,0.07,0.13,0.6,0.24,0.13
GALK2,248,0.07,0.13,0.6,0.24,0.13
RIMKLB,130,-0.17,0.29,-0.6,0.24,0.13
PACS1,1931,-0.08,0.14,-0.6,0.24,0.13
ZNF571,95,0.12,0.22,0.6,0.24,0.13
HLA.DPA1,16685,0.08,0.13,0.6,0.24,0.13
CYP51A1,474,0.09,0.15,0.6,0.24,0.13
ST8SIA4,1640,0.06,0.11,0.6,0.24,0.13
SLU7,1570,0.06,0.1,0.6,0.24,0.13
DNPEP,616,0.07,0.12,0.6,0.24,0.13
THEMIS2,2867,-0.13,0.23,-0.6,0.24,0.13
PTS,96,0.1,0.18,0.6,0.24,0.13
P4HB,5673,-0.05,0.08,-0.6,0.24,0.13
CCDC174,370,-0.08,0.14,-0.6,0.24,0.13
MED21,304,-0.09,0.15,-0.6,0.24,0.13
ZNF264,636,0.09,0.15,0.6,0.24,0.13
IFFO2,724,-0.08,0.15,-0.6,0.24,0.13
AP3M1,1181,-0.06,0.11,-0.6,0.24,0.13
TMEM250,825,0.05,0.1,0.6,0.24,0.13
TTC39B,422,-0.09,0.16,-0.6,0.24,0.13
SRSF2,2364,-0.06,0.1,-0.6,0.24,0.13
SRPRA,2553,-0.04,0.07,-0.6,0.24,0.13
POLA2,259,0.07,0.13,0.6,0.24,0.13
MMACHC,189,-0.21,0.38,-0.6,0.24,0.13
MMGT1,1305,0.05,0.09,0.6,0.24,0.13
SMC6,544,0.08,0.15,0.6,0.24,0.13
TRIM32,188,0.11,0.2,0.6,0.24,0.13
MARCHF9,358,0.1,0.18,0.6,0.24,0.13
PLEKHA2,3191,0.1,0.18,0.6,0.24,0.13
SEPTIN11,884,0.09,0.15,0.6,0.24,0.13
WDR89,472,0.1,0.18,0.6,0.24,0.13
DHRSX,92,0.52,0.92,0.6,0.24,0.13
LIN37,107,0.08,0.14,0.6,0.24,0.13
APEX2,329,-0.06,0.11,-0.6,0.24,0.13
ZNF507,399,-0.09,0.16,-0.6,0.24,0.13
SOX12,115,0.1,0.18,0.6,0.24,0.13
MICA,160,0.09,0.16,0.6,0.24,0.13
MYG1.AS1,123,-0.43,0.76,-0.6,0.24,0.13
NCBP3,824,-0.08,0.14,-0.6,0.24,0.13
RAD23B,2492,-0.03,0.06,-0.6,0.24,0.13
SCO1,488,0.05,0.08,0.6,0.24,0.13
WDPCP,93,-0.11,0.2,-0.6,0.24,0.13
SPATA13,2029,-0.09,0.16,-0.6,0.24,0.13
SFT2D3,196,0.08,0.15,0.6,0.24,0.13
PHF23,786,0.07,0.12,0.6,0.24,0.13
JADE1,948,-0.06,0.11,-0.6,0.24,0.13
CLCC1,361,-0.07,0.13,-0.6,0.24,0.13
STK26,1811,0.07,0.13,0.6,0.24,0.13
SERPINH1,93,-0.09,0.16,-0.6,0.24,0.13
NUDT14,91,-0.12,0.21,-0.6,0.24,0.13
SNX4,574,0.04,0.07,0.6,0.24,0.13
CERKL,1226,-0.17,0.31,-0.6,0.24,0.13
ZBTB22,439,-0.05,0.1,-0.6,0.24,0.13
TBC1D23,804,0.07,0.12,0.6,0.24,0.13
CCDC191,78,-0.17,0.31,-0.6,0.24,0.13
PSTPIP1,830,0.09,0.16,0.6,0.24,0.13
RCN1,522,-0.1,0.18,-0.6,0.24,0.13
ECD,532,-0.05,0.1,-0.6,0.24,0.13
TMCC2,78,-0.22,0.39,-0.6,0.24,0.13
USP39,1044,0.03,0.06,0.6,0.24,0.13
MYCBP,913,0.07,0.12,0.6,0.24,0.13
ZNF227,264,-0.08,0.14,-0.6,0.24,0.13
RFFL,873,-0.07,0.12,-0.6,0.24,0.13
THAP5,730,-0.09,0.16,-0.6,0.24,0.13
SAMD1,327,-0.07,0.13,-0.6,0.24,0.13
VPS37B,823,0.06,0.1,0.6,0.24,0.13
MT.ND3,115868,-0.32,0.58,-0.6,0.24,0.13
MED29,930,0.04,0.07,0.6,0.24,0.13
TMEM65,544,-0.08,0.15,-0.6,0.24,0.13
CYLD,4860,-0.07,0.13,-0.6,0.24,0.13
DDX5,13759,-0.09,0.16,-0.6,0.24,0.13
B4GAT1,104,0.11,0.19,0.6,0.24,0.13
LINC01145.1,535,-0.09,0.16,-0.6,0.24,0.13
STAG1,859,-0.08,0.14,-0.6,0.24,0.13
SLC35B1,368,0.08,0.14,0.6,0.24,0.13
HAUS8,115,0.07,0.12,0.6,0.24,0.13
CNTNAP2,133,0.4,0.73,0.6,0.24,0.13
MIR9.3HG,65,-0.18,0.33,-0.6,0.24,0.13
ZNF564,292,0.07,0.13,0.6,0.24,0.13
LRCH1,351,-0.08,0.14,-0.6,0.24,0.13
SUOX,117,-0.12,0.21,-0.6,0.24,0.13
FAM50A,748,-0.06,0.11,-0.6,0.24,0.13
AGK,463,0.09,0.16,0.6,0.24,0.13
ZDHHC6,794,0.06,0.11,0.6,0.24,0.13
POLR1A,394,-0.15,0.28,-0.6,0.24,0.13
EVA1C,100,0.12,0.21,0.6,0.24,0.13
TXLNGY.1,598,0.64,1.17,0.6,0.24,0.13
SGTA,499,0.04,0.07,0.6,0.24,0.13
AGFG1,1773,-0.06,0.11,-0.5,0.23,0.13
GPATCH11,712,0.06,0.12,0.5,0.23,0.13
IRS1,109,0.14,0.26,0.5,0.23,0.13
ABI3,948,0.09,0.17,0.5,0.23,0.13
AIMP1,1302,0.05,0.08,0.5,0.23,0.13
PYGB,1132,-0.06,0.11,-0.5,0.23,0.13
VPS51,1728,0.06,0.12,0.5,0.23,0.13
SH2B2,135,0.09,0.17,0.5,0.23,0.13
PSMD12,737,0.05,0.09,0.5,0.23,0.12
MT.CYB,334603,-0.35,0.64,-0.5,0.23,0.12
ZNF416,86,0.1,0.18,0.5,0.23,0.12
SLCO4C1,214,-0.16,0.29,-0.5,0.23,0.12
LINC01138,198,-0.12,0.22,-0.5,0.23,0.12
MMRN1,171,-0.22,0.41,-0.5,0.23,0.12
SPINDOC,94,0.09,0.16,0.5,0.23,0.12
RCBTB2,1276,0.1,0.18,0.5,0.23,0.12
EXOG,132,-0.08,0.16,-0.5,0.23,0.12
OLFM2,84,0.16,0.3,0.5,0.23,0.12
NFE2,783,-0.14,0.26,-0.5,0.23,0.12
SRSF8,1565,0.07,0.13,0.5,0.23,0.12
FCER2,617,0.27,0.49,0.5,0.23,0.12
ZBTB18,985,-0.09,0.16,-0.5,0.23,0.12
PKNOX1,381,0.07,0.12,0.5,0.23,0.12
HLA.H,85,0.49,0.9,0.5,0.23,0.12
ZFP64,176,0.05,0.1,0.5,0.23,0.12
ME2,1721,-0.04,0.08,-0.5,0.23,0.12
IFI6,1480,0.24,0.44,0.5,0.23,0.12
KLHL28,457,-0.07,0.13,-0.5,0.23,0.12
ZFP41,81,-0.15,0.28,-0.5,0.23,0.12
CUBN,41,-0.36,0.66,-0.5,0.23,0.12
GORASP2,1449,0.06,0.11,0.5,0.23,0.12
CUL9,313,-0.16,0.3,-0.5,0.23,0.12
TBL1XR1,1872,0.06,0.11,0.5,0.23,0.12
SKIC3,1028,-0.1,0.18,-0.5,0.23,0.12
WBP11,1855,-0.06,0.11,-0.5,0.23,0.12
SAMD10,71,0.1,0.19,0.5,0.23,0.12
G3BP2,3788,-0.07,0.13,-0.5,0.23,0.12
MED6,419,0.05,0.09,0.5,0.23,0.12
RELA,1090,-0.05,0.09,-0.5,0.23,0.12
FANCF,427,0.12,0.21,0.5,0.23,0.12
ZNF799,132,0.1,0.18,0.5,0.23,0.12
TRDC,802,0.17,0.31,0.5,0.23,0.12
ATMIN,1463,-0.06,0.12,-0.5,0.23,0.12
DTHD1,118,-0.19,0.35,-0.5,0.23,0.12
WARS2,168,0.08,0.15,0.5,0.23,0.12
COG2,717,-0.05,0.09,-0.5,0.23,0.12
RPTOR,424,-0.09,0.16,-0.5,0.23,0.12
DTX3L,2343,0.1,0.19,0.5,0.23,0.12
LAIR2,55,0.26,0.48,0.5,0.23,0.12
PSKH1,306,-0.07,0.14,-0.5,0.23,0.12
TMPO,3571,-0.03,0.06,-0.5,0.23,0.12
ATP2B4,2926,0.08,0.15,0.5,0.23,0.12
EIF3L,11842,0.06,0.11,0.5,0.23,0.12
MACROH2A1,5081,-0.08,0.15,-0.5,0.23,0.12
CLIC2,252,0.14,0.27,0.5,0.23,0.12
BLOC1S3,205,-0.06,0.11,-0.5,0.23,0.12
POLR1B,570,0.07,0.14,0.5,0.23,0.12
KIAA1328,104,0.08,0.15,0.5,0.23,0.12
GP9,124,-0.25,0.48,-0.5,0.23,0.12
RBBP9,330,0.06,0.1,0.5,0.23,0.12
SLC35A3,530,-0.07,0.13,-0.5,0.23,0.12
PIM3,452,-0.08,0.15,-0.5,0.23,0.12
NAP1L4,2202,0.08,0.14,0.5,0.23,0.12
SARM1,219,-0.11,0.2,-0.5,0.23,0.12
PXYLP1,196,-0.09,0.17,-0.5,0.23,0.12
TSHZ1,624,-0.08,0.14,-0.5,0.23,0.12
PORCN,108,0.07,0.13,0.5,0.23,0.12
U2AF1,1534,0.1,0.19,0.5,0.23,0.12
CHUK,705,-0.04,0.08,-0.5,0.23,0.12
HINT3,738,-0.05,0.1,-0.5,0.22,0.12
TMEM50B,1136,0.05,0.09,0.5,0.22,0.12
PHF1,672,-0.09,0.17,-0.5,0.22,0.12
GPSM2,149,-0.09,0.17,-0.5,0.22,0.12
DCP2,1662,-0.07,0.13,-0.5,0.22,0.12
YIPF3,814,-0.04,0.07,-0.5,0.22,0.12
GNPNAT1,330,0.09,0.18,0.5,0.22,0.12
RTL8C,299,-0.15,0.28,-0.5,0.22,0.12
CCR8,103,-0.22,0.42,-0.5,0.22,0.12
ZNF26,270,0.05,0.1,0.5,0.22,0.12
MDN1,687,0.11,0.2,0.5,0.22,0.12
TRIM16,76,0.11,0.21,0.5,0.22,0.12
ZSCAN26,293,0.07,0.14,0.5,0.22,0.12
MED9,145,0.06,0.11,0.5,0.22,0.12
FCGRT,2786,-0.11,0.22,-0.5,0.22,0.12
TMCO6,107,-0.09,0.17,-0.5,0.22,0.12
C5orf15,1445,0.06,0.11,0.5,0.22,0.12
CTBP1,2096,-0.03,0.06,-0.5,0.22,0.12
AFG2A,104,-0.08,0.16,-0.5,0.22,0.12
SND1,3100,-0.04,0.08,-0.5,0.22,0.12
ANK1,106,0.17,0.33,0.5,0.22,0.12
ZC2HC1A,120,-0.13,0.25,-0.5,0.22,0.12
EPS8,118,-0.17,0.33,-0.5,0.22,0.12
APBB1,497,-0.11,0.21,-0.5,0.22,0.12
SLC20A2,294,-0.08,0.16,-0.5,0.22,0.12
POLR1C,198,0.07,0.13,0.5,0.22,0.12
CCS,253,-0.07,0.14,-0.5,0.22,0.12
TOB2,1005,0.06,0.11,0.5,0.22,0.12
WDR45,524,-0.07,0.13,-0.5,0.22,0.12
ZNF71,135,0.06,0.11,0.5,0.22,0.12
HERPUD1,1653,0.06,0.12,0.5,0.22,0.12
MTND2P28,2899,0.32,0.61,0.5,0.22,0.12
TMEM185A,283,-0.06,0.12,-0.5,0.22,0.12
LRRC14,183,-0.11,0.21,-0.5,0.22,0.12
TSTD2,173,-0.09,0.17,-0.5,0.22,0.12
JMJD7,91,0.1,0.19,0.5,0.22,0.12
TRIP4,535,0.05,0.1,0.5,0.22,0.12
MX2,1792,-0.15,0.28,-0.5,0.22,0.12
SORBS3,335,-0.09,0.18,-0.5,0.22,0.12
RAP2A,1203,0.09,0.17,0.5,0.22,0.12
RBCK1,958,-0.05,0.09,-0.5,0.22,0.12
CASD1,535,-0.05,0.11,-0.5,0.22,0.12
HLCS,223,-0.1,0.2,-0.5,0.22,0.12
DROSHA,527,0.09,0.18,0.5,0.22,0.12
SRPK2,1213,0.05,0.09,0.5,0.22,0.12
TP53I3,114,-0.16,0.31,-0.5,0.22,0.12
TRAF5,683,0.09,0.17,0.5,0.22,0.12
MAPKAPK2,2063,-0.04,0.08,-0.5,0.22,0.12
TRBV6.2,109,0.23,0.45,0.5,0.22,0.12
TBC1D10A,453,-0.05,0.11,-0.5,0.22,0.12
NEK1,241,-0.06,0.12,-0.5,0.22,0.12
PLAAT3,186,0.11,0.22,0.5,0.22,0.12
ZBTB26,169,-0.08,0.15,-0.5,0.22,0.12
NEK9,1819,0.04,0.07,0.5,0.22,0.12
ZNF155,83,0.1,0.2,0.5,0.22,0.12
NFXL1,237,0.12,0.23,0.5,0.22,0.12
PAAF1,211,0.07,0.13,0.5,0.22,0.12
NFKB2,766,-0.12,0.24,-0.5,0.22,0.12
MFSD6,777,-0.06,0.12,-0.5,0.22,0.12
ZNF260,350,0.09,0.18,0.5,0.22,0.12
CCDC127,285,0.08,0.15,0.5,0.22,0.12
SEPSECS,224,-0.07,0.14,-0.5,0.22,0.12
ZNF211,344,-0.06,0.12,-0.5,0.22,0.12
ZHX3,160,-0.12,0.23,-0.5,0.22,0.11
AGAP1,93,0.21,0.42,0.5,0.22,0.11
HCLS1,11302,-0.03,0.06,-0.5,0.22,0.11
ZNF845,404,0.08,0.16,0.5,0.22,0.11
RGS10,2296,0.09,0.17,0.5,0.22,0.11
JPT2,633,0.06,0.12,0.5,0.22,0.11
GPR174,816,0.11,0.22,0.5,0.22,0.11
EP400,792,-0.05,0.1,-0.5,0.22,0.11
RHOBTB2.AS1,101,0.12,0.23,0.5,0.22,0.11
TRAM2,364,-0.08,0.15,-0.5,0.22,0.11
RNF26,340,0.06,0.11,0.5,0.22,0.11
SEMA4F,99,0.12,0.24,0.5,0.22,0.11
CYP4V2,627,0.07,0.13,0.5,0.22,0.11
SUMF2,1768,0.07,0.14,0.5,0.21,0.11
SMN2,533,-0.22,0.43,-0.5,0.21,0.11
ZNF302,414,-0.07,0.13,-0.5,0.21,0.11
MTPN,9534,-0.06,0.12,-0.5,0.21,0.11
MID1IP1,1041,-0.06,0.12,-0.5,0.21,0.11
NLRC3,878,-0.09,0.17,-0.5,0.21,0.11
TUBGCP4,244,-0.07,0.13,-0.5,0.21,0.11
ZNF681,169,0.13,0.25,0.5,0.21,0.11
ZNF33B,661,-0.07,0.14,-0.5,0.21,0.11
LINC.PINT,175,-0.12,0.23,-0.5,0.21,0.11
DTWD2,158,0.09,0.17,0.5,0.21,0.11
TRAV1.2,53,0.2,0.4,0.5,0.21,0.11
CDKN1C,527,-0.18,0.36,-0.5,0.21,0.11
RAB8B,2763,-0.06,0.12,-0.5,0.21,0.11
CPAP,62,0.19,0.38,0.5,0.21,0.11
FAM66A,110,0.14,0.28,0.5,0.21,0.11
UXS1,1014,-0.06,0.13,-0.5,0.21,0.11
VPS54,499,-0.05,0.1,-0.5,0.21,0.11
CD200R1,369,0.09,0.18,0.5,0.21,0.11
NCOA6,665,-0.1,0.2,-0.5,0.21,0.11
SH3BGRL3,9879,0.07,0.14,0.5,0.21,0.11
LINC00891,75,0.22,0.43,0.5,0.21,0.11
TYMP,3727,-0.15,0.29,-0.5,0.21,0.11
EPN1,762,-0.06,0.12,-0.5,0.21,0.11
RRAS,372,0.11,0.22,0.5,0.21,0.11
UBL3,2041,-0.07,0.14,-0.5,0.21,0.11
LNX2,202,0.09,0.19,0.5,0.21,0.11
PURB,951,-0.04,0.07,-0.5,0.21,0.11
BYSL,97,0.06,0.12,0.5,0.21,0.11
ZNF160,512,-0.07,0.14,-0.5,0.21,0.11
STAB1,927,-0.23,0.45,-0.5,0.21,0.11
FXR2,346,-0.05,0.1,-0.5,0.21,0.11
NUP133,744,-0.06,0.11,-0.5,0.21,0.11
FAM234B,113,-0.08,0.15,-0.5,0.21,0.11
PIK3C2B,315,0.12,0.24,0.5,0.21,0.11
MLLT3,432,0.09,0.17,0.5,0.21,0.11
HSDL2,661,-0.05,0.1,-0.5,0.21,0.11
IER3,137,-0.18,0.36,-0.5,0.21,0.11
KLF11,753,-0.1,0.2,-0.5,0.21,0.11
CHPT1,644,0.08,0.16,0.5,0.21,0.11
ZNF831,588,-0.1,0.21,-0.5,0.21,0.11
PTPRC,32773,-0.03,0.07,-0.5,0.21,0.11
ACTR5,167,-0.05,0.1,-0.5,0.21,0.11
TUBD1,148,0.08,0.15,0.5,0.21,0.11
AMOT,93,0.12,0.25,0.5,0.21,0.11
SLC2A11,99,0.1,0.2,0.5,0.21,0.11
VSIG4,93,0.2,0.39,0.5,0.21,0.11
GRPEL2,347,0.06,0.13,0.5,0.21,0.11
ADRB2,260,-0.11,0.23,-0.5,0.21,0.11
H3P6,91,-0.06,0.12,-0.5,0.21,0.11
NOL10,441,-0.04,0.09,-0.5,0.21,0.11
VCPIP1,1380,-0.07,0.14,-0.5,0.21,0.11
DHRS4L2,386,-0.09,0.17,-0.5,0.21,0.11
RSPRY1,557,-0.04,0.08,-0.5,0.21,0.11
SART1,1189,0.06,0.11,0.5,0.21,0.11
POLL,265,-0.05,0.11,-0.5,0.21,0.11
C12orf76,384,0.07,0.14,0.5,0.21,0.11
CSF2RA.1,411,-0.43,0.85,-0.5,0.21,0.11
FERRY3,327,-0.07,0.13,-0.5,0.21,0.11
NAA35,393,0.06,0.12,0.5,0.21,0.11
KHK,70,0.09,0.19,0.5,0.21,0.11
SAP30BP,1100,-0.04,0.07,-0.5,0.21,0.11
PIGO,264,0.07,0.15,0.5,0.21,0.11
GPR89B,186,-0.09,0.18,-0.5,0.21,0.11
SS18,1127,-0.03,0.07,-0.5,0.21,0.11
CHD8,1261,0.07,0.14,0.5,0.21,0.11
SNRNP48,436,-0.04,0.08,-0.5,0.21,0.11
INO80B.WBP1,76,0.55,1.1,0.5,0.21,0.11
PLEKHB1,440,-0.13,0.25,-0.5,0.21,0.11
